keyframe_id,x,y
13,12.31566493257819,26.54285685377286
13,12.299887369490268,26.80754472910715
13,12.267205975741689,27.35581499277646
13,12.249672916312662,27.6499534615956
13,12.258237940741836,27.506264724259495
13,12.246427310801169,27.704402454904837
13,12.31787462444277,26.50578657609313
13,12.285659286145751,27.046238190800352
13,12.306292723713277,26.700087095085735
13,12.290712409955638,26.961465872186466
13,12.254177263091234,27.57438754739546
13,12.243010644269496,27.76172120558607
13,12.238990157021131,27.82916978567718
13,12.407594725061514,25.000622396098038
13,12.402968984258255,25.07822484320846
13,12.41804564829468,24.825295404822327
13,12.390520627825623,25.287061214021605
13,12.370893638509514,25.616327912075008
13,12.347240146861896,26.01314410057992
13,12.419688588811095,24.797733072656882
13,12.419315994132543,24.80398380309461
13,12.382908596852374,25.41476232312573
13,12.355487194702391,25.874789808569403
13,12.3498203905466,25.969857363905618
13,12.35647908758752,25.85814959494067
13,12.351441313588865,25.942664401738625
13,12.313567314196728,26.578046962001707
13,12.292254058741744,26.935602832410808
13,12.32116081757897,26.450656675847313
13,12.254099194689008,27.57569724011549
13,12.248508416077017,27.66948937417483
13,12.257386494373524,27.520548776171296
13,12.233813724006783,27.916010766679307
13,12.323949574688339,26.40387187200983
13,12.2905985489714,26.963376029150112
13,12.258175548440729,27.507311431252532
13,12.240614229470136,27.801923988368657
13,12.242878596170655,27.763936473592253
13,12.206482647409585,28.37452293074402
13,12.20998951181539,28.315691000649025
13,12.186034755295942,28.717561275034825
13,12.168487920759054,29.011930838099133
13,12.18101804827481,28.80172265757524
13,12.206813817458935,28.368967149014722
13,12.202643861069037,28.438923256363367
13,12.169509562770017,28.99479154657945
13,12.115948481894428,29.893344042840397
13,12.033524029870083,31.276114814241502
13,12.033572722872528,31.275297929701797
13,12.063228959384906,30.77777837049426
13,12.209250408474015,28.328090361183413
13,12.203967661702391,28.416714885206417
13,12.201176421952574,28.46354133836718
13,12.15377709861916,29.258722832206857
13,12.150179922847087,29.31906984568468
